timestamp_ms,ppg1,ppg2
0,3221,3177
12,3238,3185
24,3250,3184
36,3252,3185
48,3246,3164
59,3234,3154
71,3234,3142
83,3218,3142
95,3215,3135
107,3210,3124
118,3212,3135
130,3209,3136
142,3200,3138
154,3204,3151
166,3195,3141
178,3190,3160
189,3188,3167
201,3185,3185
213,3193,3211
225,3189,3247
237,3194,3271
249,3213,3301
260,3216,3298
272,3211,3293
284,3224,3264
296,3228,3229
308,3221,3197
319,3221,3164
331,3217,3145
343,3214,3122
355,3206,3096
367,3207,3097
379,3201,3094
390,3197,3113
402,3201,3140
414,3199,3176
426,3208,3237
438,3208,3319
449,3208,3375
461,3215,3439
473,3222,3484
485,3222,3522
497,3234,3553
509,3242,3572
520,3251,3570
532,3255,3559
544,3249,3523
556,3252,3481
568,3254,3436
579,3248,3390
591,3244,3352
603,3236,3296
615,3238,3251
627,3226,3234
639,3215,3214
650,3211,3216
662,3212,3214
674,3224,3242
686,3230,3271
698,3227,3302
709,3223,3328
721,3244,3351
733,3238,3369
745,3238,3375
757,3247,3377
769,3237,3365
780,3244,3344
792,3230,3335
804,3232,3335
816,3228,3336
828,3221,3324
839,3236,3320
851,3237,3303
863,3252,3286
875,3247,3246
887,3245,3231
899,3238,3208
910,3234,3195
922,3228,3174
934,3217,3161
946,3218,3149
958,3217,3164
969,3216,3166
981,3213,3179
993,3201,3199
1005,3198,3209
1017,3191,3217
1029,3201,3216
1040,3203,3220
1052,3205,3223
1064,3204,3208
1076,3213,3182
1088,3212,3155
1099,3214,3131
1111,3206,3127
1123,3210,3143
1135,3207,3160
1147,3199,3175
1159,3200,3188
1170,3206,3214
1182,3207,3214
1194,3219,3230
1206,3222,3232
1218,3226,3218
1230,3222,3210
1241,3218,3199
1253,3212,3192
1265,3216,3198
1277,3214,3211
1289,3207,3238
1300,3214,3257
1312,3226,3328
1324,3250,3410
1336,3279,3473
1348,3287,3514
1360,3296,3553
1371,3300,3566
1383,3301,3560
1395,3300,3549
1407,3285,3516
1419,3283,3512
1430,3281,3514
1442,3279,3542
1454,3270,3556
1466,3263,3561
1478,3261,3588
1490,3258,3569
1501,3246,3552
1513,3243,3519
1525,3238,3485
1537,3235,3424
1549,3228,3364
1561,3218,3306
1572,3228,3257
1584,3222,3228
1596,3227,3229
1608,3229,3244
1620,3227,3248
1631,3238,3267
1643,3234,3272
1655,3248,3278
1667,3235,3275
1679,3234,3265
1691,3231,3263
1702,3227,3262
1714,3223,3252
1726,3218,3243
1738,3228,3226
1750,3225,3206
1762,3215,3212
1773,3223,3211
1785,3224,3217
1797,3218,3195
1809,3214,3172
1821,3211,3128
1832,3206,3085
1844,3197,3051
1856,3205,3013
1868,3192,3014
1880,3197,3025
1892,3206,3025
1903,3215,3049
1915,3227,3076
1927,3230,3101
1939,3227,3116
1951,3225,3147
1963,3238,3165
1974,3234,3177
1986,3240,3185
1998,3238,3207
2010,3235,3222
2022,3229,3244
2034,3228,3250
2045,3219,3255
2057,3209,3257
2069,3208,3238
2081,3211,3232
2093,3227,3206
2104,3233,3186
2116,3219,3172
2128,3220,3155
2140,3214,3142
2152,3212,3152
2164,3204,3149
2175,3200,3146
2187,3203,3140
2199,3214,3146
2211,3220,3160
2223,3223,3198
2235,3233,3246
2246,3238,3296
2258,3239,3353
2270,3250,3405
2282,3246,3452
2294,3238,3476
2306,3241,3500
2317,3239,3495
2329,3229,3475
2341,3229,3451
2353,3218,3407
2365,3225,3342
2376,3222,3279
2388,3223,3221
2400,3217,3178
2412,3210,3123
2424,3214,3082
2436,3213,3044
2447,3208,3021
2459,3213,3026
2471,3206,3048
2483,3215,3093
2495,3209,3115
2507,3208,3145
2518,3213,3173
2530,3213,3207
2542,3220,3226
2554,3224,3247
2566,3216,3258
2578,3234,3273
2589,3226,3280
2601,3235,3284
2613,3246,3293
2625,3239,3289
2637,3234,3288
2648,3229,3265
2660,3230,3233
2672,3236,3195
2684,3232,3152
2696,3230,3123
2708,3220,3106
2719,3209,3081
2731,3203,3058
