timestamp_ms,ppg1,ppg2
0,1920,1996
12,1911,2006
24,1920,1986
35,1915,2001
47,1924,2018
59,1937,2011
71,1942,2019
83,1958,2015
95,1962,2012
106,1973,2038
118,1973,2026
130,1977,2037
142,1976,2022
154,1975,2024
165,1974,2024
177,1970,2033
189,1964,2032
201,1957,2026
213,1948,2040
225,1942,2039
236,1940,2039
248,1947,2028
260,1948,2027
272,1945,2023
284,1936,2018
295,1934,1998
307,1918,2011
319,1925,2005
331,1934,2010
343,1957,2029
355,1984,2035
366,2019,2025
378,2073,2038
390,2139,2018
402,2203,1994
414,2275,1969
425,2331,1920
437,2373,1868
449,2388,1836
461,2380,1792
473,2333,1739
485,2225,1688
496,2083,1624
508,1929,1590
520,1793,1538
532,1676,1498
544,1589,1480
555,1532,1473
567,1505,1484
579,1513,1513
591,1554,1556
603,1605,1618
614,1672,1692
626,1745,1760
638,1806,1811
650,1874,1884
662,1929,1923
674,1968,1957
685,2000,1971
697,2031,1982
709,2045,1983
721,2048,1989
733,2055,2001
744,2059,1992
756,2068,1988
768,2074,1997
780,2077,2016
792,2106,2022
804,2111,2053
815,2153,2082
827,2191,2108
839,2242,2147
851,2301,2164
863,2392,2195
874,2481,2259
886,2585,2307
898,2683,2350
910,2775,2382
922,2859,2415
934,2912,2429
945,2962,2434
957,3001,2434
969,3019,2430
981,3021,2430
993,3009,2399
1004,2965,2384
1016,2910,2364
1028,2836,2339
1040,2721,2292
1052,2612,2266
1064,2485,2235
1075,2373,2178
1087,2255,2155
1099,2171,2136
1111,2092,2120
1123,2032,2109
1135,1980,2101
1146,1950,2098
1158,1936,2107
1170,1930,2122
1182,1943,2130
1194,1961,2149
1205,2007,2158
1217,2022,2188
1229,2071,2220
1241,2094,2263
1253,2122,2307
1265,2143,2365
1276,2167,2385
1288,2217,2395
1300,2269,2409
1312,2342,2424
1324,2444,2452
1336,2551,2494
1347,2653,2541
1359,2764,2584
1371,2868,2616
1383,2949,2638
1395,3009,2645
1406,3042,2648
1418,3072,2630
1430,3108,2625
1442,3108,2584
1454,3109,2557
1466,3100,2524
1477,3083,2487
1489,3059,2450
1501,3022,2417
1513,2995,2372
1525,2969,2351
1537,2930,2341
1548,2892,2328
1560,2855,2323
1572,2817,2298
1584,2746,2280
1596,2645,2252
1608,2495,2211
1619,2315,2158
1631,2092,2071
1643,1860,1962
1655,1628,1861
1667,1434,1735
1678,1293,1619
1690,1218,1539
1702,1200,1486
1714,1229,1451
1726,1305,1461
1738,1413,1504
1749,1538,1572
1761,1663,1648
1773,1778,1740
1785,1889,1832
1797,1987,1929
1808,2079,2021
1820,2143,2100
1832,2218,2189
1844,2270,2233
1856,2331,2287
1868,2381,2321
1879,2427,2332
1891,2458,2330
1903,2483,2318
1915,2489,2298
1927,2498,2268
1939,2503,2260
1950,2494,2238
1962,2473,2212
1974,2441,2197
1986,2403,2160
1998,2348,2145
2010,2292,2134
2021,2235,2099
2033,2164,2101
2045,2109,2096
2057,2047,2101
2069,2006,2106
2081,1973,2118
2092,1950,2141
2104,1947,2151
2116,1939,2173
2128,1941,2182
2140,1943,2194
2152,1949,2207
2163,1950,2192
2175,1954,2186
2187,1955,2184
2199,1962,2161
2211,1958,2135
2222,1953,2122
2234,1951,2081
2246,1944,2053
2258,1945,2021
2270,1934,1993
2282,1924,1969
2293,1926,1950
2305,1925,1936
2317,1914,1929
2329,1895,1921
2341,1879,1909
2353,1861,1924
2364,1842,1943
2376,1822,1976
2388,1810,1999
2400,1800,2020
2412,1797,2043
2424,1777,2056
2435,1778,2092
2447,1770,2105
2459,1755,2112
2471,1744,2140
2483,1744,2157
2495,1745,2145
2506,1756,2134
2518,1776,2121
2530,1804,2105
2542,1825,2079
2554,1857,2076
2566,1906,2071
2577,1951,2081
2589,2004,2083
2601,2050,2100
2613,2081,2109
2625,2118,2117
2636,2141,2156
2648,2163,2179
2660,2169,2203
2672,2164,2222
2684,2152,2230
2696,2125,2233
2707,2092,2224
2719,2066,2213
2731,2039,2203
2743,2027,2198
2755,2022,2185
