timestamp_ms,ppg1,ppg2
0,3165,3103
12,3462,3152
23,3802,3225
35,4095,3324
47,4095,3411
59,4095,3468
71,4095,3499
83,4095,3487
94,4095,3451
106,4095,3416
118,4095,3395
130,4095,3374
142,4095,3358
153,4007,3318
165,3681,3281
177,3422,3237
189,3234,3202
201,3121,3166
213,3033,3138
224,2970,3120
236,2912,3108
248,2893,3093
260,2881,3080
272,2891,3089
283,2914,3081
295,2945,3081
307,2984,3083
319,3025,3102
331,3044,3109
343,3057,3116
354,3067,3123
366,3083,3128
378,3084,3136
390,3062,3133
402,3035,3144
414,2977,3149
425,2917,3141
437,2876,3140
449,2838,3132
461,2807,3135
473,2790,3125
484,2774,3110
496,2748,3100
508,2729,3097
520,2703,3072
532,2669,3069
544,2659,3068
555,2658,3065
567,2654,3065
579,2669,3060
591,2681,3058
603,2685,3077
614,2670,3081
626,2659,3096
638,2651,3106
650,2658,3113
662,2641,3106
674,2631,3115
685,2631,3111
697,2649,3109
709,2735,3119
721,2912,3143
733,3176,3188
744,3500,3254
756,3826,3333
768,4095,3403
780,4095,3470
792,4095,3507
804,4095,3516
815,4095,3512
827,4095,3486
839,4095,3443
851,4056,3392
863,3855,3346
874,3648,3301
886,3485,3264
898,3369,3235
910,3275,3209
922,3193,3170
934,3133,3145
945,3085,3127
957,3039,3113
969,2999,3099
981,2949,3090
993,2913,3081
1004,2892,3083
1016,2896,3087
1028,2895,3107
1040,2921,3117
1052,2934,3128
1064,2951,3121
1075,2951,3126
1087,2947,3118
1099,2954,3138
1111,2956,3137
1123,2932,3141
1135,2893,3141
1146,2847,3148
1158,2794,3138
1170,2739,3134
1182,2694,3124
1194,2674,3112
1205,2648,3096
1217,2634,3084
1229,2617,3063
1241,2632,3043
1253,2651,3045
1265,2667,3060
1276,2687,3074
1288,2701,3100
1300,2702,3119
1312,2691,3101
1324,2661,3094
1336,2645,3098
1347,2642,3104
1359,2638,3101
1371,2641,3110
1383,2619,3111
1395,2604,3121
1407,2595,3111
1418,2589,3109
1430,2609,3095
1442,2694,3109
1454,2844,3124
1466,3084,3151
1477,3383,3222
1489,3687,3309
1501,3955,3392
1513,4095,3451
1525,4095,3498
1537,4095,3515
1548,4095,3502
1560,4095,3472
1572,3940,3428
1584,3745,3376
1596,3566,3318
1608,3412,3257
1619,3287,3213
1631,3183,3159
1643,3109,3121
1655,3048,3114
1667,2994,3097
1678,2936,3090
1690,2891,3092
1702,2845,3077
1714,2810,3072
1726,2772,3058
1738,2689,2967
1749,2737,3004
1761,2775,3026
1773,2824,3036
1785,2870,3063
1797,2951,3132
1809,2975,3176
1820,2981,3201
1832,2964,3198
1844,2939,3197
1856,2887,3175
1868,2826,3156
1879,2761,3141
