timestamp_ms,ppg1,ppg2
0,3287,3406
12,3290,3364
24,3282,3321
35,3287,3281
47,3271,3248
59,3267,3237
71,3261,3249
83,3257,3268
94,3251,3278
106,3252,3301
118,3263,3323
130,3255,3345
142,3251,3370
154,3252,3380
165,3241,3381
177,3244,3378
189,3236,3360
201,3231,3320
213,3213,3269
224,3200,3240
236,3178,3215
248,3150,3192
260,3112,3179
272,3090,3161
284,3058,3134
295,3029,3082
307,3010,3017
319,2983,2948
331,2954,2861
343,2920,2783
354,2897,2722
366,2855,2670
378,2849,2656
390,2841,2656
402,2855,2669
414,2876,2695
425,2923,2733
437,2970,2768
449,3025,2811
461,3065,2859
473,3110,2883
484,3126,2911
496,3137,2936
508,3123,2948
520,3100,2961
532,3099,2966
544,3084,2970
555,3092,2975
567,3097,3006
579,3102,3029
591,3119,3057
603,3137,3094
614,3160,3124
626,3171,3139
638,3183,3151
650,3183,3162
662,3184,3162
674,3173,3161
685,3176,3167
697,3178,3181
709,3185,3212
721,3208,3257
733,3235,3313
745,3270,3384
756,3297,3448
768,3334,3499
780,3370,3542
792,3397,3578
804,3405,3586
815,3415,3587
827,3423,3591
839,3425,3558
851,3434,3532
863,3419,3489
875,3421,3463
886,3423,3448
898,3422,3420
910,3419,3392
922,3430,3369
934,3438,3345
945,3440,3323
957,3438,3325
969,3425,3316
981,3416,3321
993,3404,3326
1005,3393,3330
1016,3380,3340
1028,3361,3346
1040,3341,3373
1052,3323,3398
1064,3298,3420
1075,3258,3439
1087,3224,3470
1099,3190,3473
1111,3132,3458
1123,3074,3431
1135,3009,3373
1146,2941,3307
1158,2905,3244
1170,2884,3205
1182,2886,3213
1194,2919,3227
1206,2942,3255
1217,2978,3270
1229,2999,3243
1241,3000,3214
1253,3013,3184
1265,3030,3156
1276,3053,3150
1288,3077,3155
1300,3098,3161
1312,3126,3167
1324,3142,3174
1336,3145,3171
1347,3139,3164
1359,3130,3165
1371,3104,3153
1383,3107,3156
1395,3097,3151
1407,3100,3145
1418,3099,3137
1430,3089,3120
1442,3089,3115
1454,3091,3098
1466,3084,3084
1477,3065,3066
1489,3071,3045
1501,3063,3022
1513,3060,2992
1525,3059,2982
1537,3063,2982
1548,3075,3004
1560,3082,3025
1572,3091,3040
1584,3102,3064
1596,3111,3110
1607,3107,3170
1619,3118,3246
1631,3125,3338
1643,3153,3434
1655,3196,3510
1667,3223,3567
1678,3249,3603
1690,3285,3613
1702,3309,3602
1714,3347,3604
1726,3387,3581
1738,3423,3547
1749,3453,3488
1761,3469,3426
1773,3486,3370
1785,3493,3346
1797,3510,3363
1808,3541,3406
1820,3575,3489
1832,3619,3582
1844,3668,3654
1856,3696,3700
1868,3734,3733
1879,3772,3752
1891,3789,3751
1903,3823,3746
1915,3827,3707
1927,3812,3667
1939,3796,3607
1950,3743,3548
1962,3693,3485
1974,3623,3405
1986,3562,3349
1998,3496,3323
2009,3466,3314
2021,3450,3316
2033,3452,3294
2045,3464,3244
2057,3468,3208
2069,3483,3184
2080,3489,3181
2092,3478,3182
2104,3465,3187
2116,3443,3183
2128,3412,3187
2139,3380,3191
2151,3336,3221
2163,3297,3268
2175,3285,3310
2187,3282,3359
2199,3275,3398
2210,3286,3414
2222,3314,3438
2234,3334,3451
2246,3360,3465
2258,3362,3458
2270,3369,3452
2281,3365,3410
2293,3328,3368
2305,3309,3342
2317,3274,3297
2329,3273,3275
2340,3266,3248
2352,3274,3257
2364,3294,3255
2376,3296,3253
2388,3309,3233
2400,3306,3197
2411,3310,3178
2423,3299,3154
2435,3304,3140
2447,3304,3149
2459,3321,3176
2471,3359,3234
2482,3391,3306
2494,3430,3373
2506,3461,3429
2518,3491,3470
2530,3528,3494
2542,3547,3500
2553,3564,3486
2565,3602,3470
2577,3640,3455
2589,3688,3441
2601,3753,3431
2612,3830,3423
2624,3940,3418
2636,4059,3418
2648,4095,3436
2660,4095,3442
2672,4095,3472
2683,4095,3496
2695,4095,3513
2707,4095,3530
2719,4095,3535
2731,4060,3551
2743,3932,3554
2754,3780,3533
2766,3656,3529
2778,3537,3546
2790,3433,3563
2802,3347,3597
2814,3282,3631
2825,3234,3650
2837,3199,3686
2849,3183,3718
2861,3180,3762
2873,3186,3821
2884,3212,3898
2896,3244,3962
2908,3284,3993
2920,3327,3996
2932,3361,3966
2944,3410,3914
2955,3438,3810
2967,3461,3688
2979,3477,3580
2991,3468,3519
3003,3470,3520
3015,3464,3549
3026,3443,3595
3038,3421,3612
3050,3393,3629
3062,3373,3604
3074,3345,3568
3086,3352,3515
3097,3362,3431
3109,3374,3323
3121,3366,3192
3133,3364,3058
3145,3357,2937
3157,3342,2831
3168,3324,2747
3180,3305,2676
3192,3273,2619
3204,3247,2557
3216,3228,2523
3227,3211,2486
3239,3211,2482
3251,3208,2491
3263,3202,2516
3275,3206,2567
3287,3216,2628
3298,3215,2691
3310,3214,2762
3322,3209,2845
3334,3200,2938
3346,3199,3031
3358,3201,3107
3369,3192,3155
3381,3183,3194
3393,3163,3195
3405,3159,3169
3417,3138,3110
3428,3111,3051
3440,3064,3012
3452,3024,2995
3464,2993,2988
3476,2975,2976
3488,2977,2966
3499,2981,2974
3511,3011,2986
3523,3048,3021
3535,3083,3063
3547,3128,3100
3559,3130,3117
3570,3134,3142
3582,3117,3140
3594,3082,3131
3606,3034,3129
3618,2982,3130
3630,2941,3133
3641,2896,3142
3653,2846,3146
3665,2817,3145
3677,2786,3128
3689,2746,3168
3701,2739,3276
3712,2740,3413
3724,2762,3544
3736,2800,3614
3748,2865,3630
3760,2916,3608
3771,2974,3539
3783,3022,3435
3795,3064,3314
3807,3106,3193
3819,3122,3077
3831,3116,2951
3842,3077,2834
3854,3032,2723
3866,3005,2615
3878,2994,2526
3890,2987,2474
3902,2975,2443
3913,2981,2446
3925,2992,2482
3937,3020,2541
3949,3025,2622
3961,3051,2712
3973,3054,2831
3984,3075,2939
3996,3094,3032
4008,3124,3128
4020,3136,3199
4032,3161,3255
4044,3204,3305
4055,3237,3347
4067,3273,3382
4079,3300,3416
4091,3306,3427
4103,3301,3427
4114,3286,3401
4126,3258,3360
4138,3231,3408
4150,3165,3670
4162,3089,4095
4174,3036,4095
4185,2948,4095
4197,2862,4095
4209,2903,4095
4221,3018,4095
4233,3222,4095
4245,3487,4095
4256,3808,4095
4268,4086,4095
4280,4095,4095
4292,4095,4095
4304,4095,4095
