timestamp_ms,ppg1,ppg2
0,3218,3161
12,3207,3158
24,3197,3150
35,3185,3142
47,3156,3104
59,3131,3078
71,3098,3061
83,3087,3045
94,3069,3031
106,3056,3031
118,3033,3036
130,3024,3026
142,3007,3033
154,2983,3030
165,2975,3048
177,2979,3054
189,2979,3072
201,3003,3089
213,3052,3135
224,3127,3217
236,3227,3290
248,3354,3414
260,3492,3509
272,3612,3574
284,3721,3642
295,3795,3681
307,3823,3686
319,3819,3636
331,3799,3594
343,3748,3525
354,3678,3439
366,3597,3384
378,3503,3303
390,3415,3217
402,3325,3161
413,3258,3112
425,3172,3076
437,3107,3018
449,3044,3014
461,3018,2979
473,2998,3002
484,2997,3004
496,3016,3021
508,3033,3045
520,3053,3067
532,3086,3095
544,3128,3125
555,3141,3137
567,3164,3162
579,3201,3167
591,3227,3173
603,3227,3162
614,3240,3161
626,3228,3152
638,3199,3139
650,3173,3130
662,3149,3118
674,3100,3101
685,3082,3102
697,3054,3089
709,3011,3086
721,3004,3066
733,2998,3084
744,3010,3074
756,3020,3067
768,3032,3065
780,3062,3058
792,3076,3069
804,3082,3070
815,3093,3055
827,3089,3076
839,3101,3104
851,3137,3154
863,3187,3229
875,3284,3318
886,3396,3419
898,3523,3514
910,3640,3583
922,3739,3641
934,3812,3649
945,3863,3636
957,3867,3587
969,3832,3533
981,3761,3458
993,3680,3383
1005,3560,3301
1016,3448,3242
1028,3349,3188
1040,3258,3118
1052,3169,3076
1064,3103,3045
1075,3050,3030
1087,3036,3011
1099,3012,3019
1111,3002,3020
1123,3025,3030
1135,3032,3054
1146,3049,3070
1158,3078,3090
1170,3119,3117
1182,3148,3137
1194,3177,3163
1206,3198,3161
1217,3207,3170
1229,3221,3170
1241,3209,3165
1253,3189,3159
1265,3180,3149
1277,3153,3152
1288,3125,3141
1300,3098,3106
1312,3095,3095
1324,3079,3098
1336,3056,3088
1347,3055,3085
1359,3030,3074
1371,3029,3065
1383,3038,3076
1395,3037,3067
1407,3031,3059
1418,3044,3075
1430,3053,3084
1442,3064,3075
1454,3065,3066
1466,3099,3102
1478,3155,3153
1489,3228,3210
1501,3322,3304
1513,3434,3398
1525,3558,3485
1537,3660,3553
1548,3741,3597
1560,3781,3604
1572,3791,3594
1584,3761,3565
1596,3714,3508
1608,3663,3457
1619,3589,3390
1631,3504,3330
1643,3430,3257
1655,3350,3202
1667,3281,3149
1678,3228,3106
1690,3186,3062
1702,3139,3049
1714,3123,3035
1726,3115,3028
1738,3110,3030
1749,3117,3060
1761,3112,3072
1773,3117,3087
1785,3138,3115
1797,3171,3141
1809,3191,3163
1820,3204,3171
1832,3223,3170
1844,3218,3178
1856,3204,3158
1868,3193,3146
1880,3177,3133
1891,3153,3133
1903,3121,3120
1915,3110,3110
1927,3095,3113
1939,3082,3111
1950,3082,3110
1962,3072,3102
1974,3049,3113
1986,3049,3107
1998,3050,3096
2010,3061,3100
2021,3061,3104
2033,3070,3084
2045,3062,3079
2057,3058,3069
2069,3051,3067
2081,3064,3076
2092,3084,3110
2104,3132,3156
2116,3222,3215
2128,3312,3303
2140,3411,3389
2152,3517,3457
2163,3625,3509
2175,3703,3552
2187,3758,3564
2199,3781,3556
2211,3771,3532
2222,3720,3484
2234,3661,3437
2246,3577,3348
2258,3506,3302
2270,3424,3249
2282,3353,3190
2293,3298,3143
2305,3235,3099
2317,3191,3056
2329,3159,3040
2341,3122,3029
2353,3096,3029
2364,3083,3036
2376,3079,3053
2388,3085,3066
2400,3104,3096
2412,3128,3119
2424,3152,3148
2435,3155,3159
2447,3168,3174
2459,3179,3165
2471,3164,3161
2483,3146,3175
2495,3116,3149
2506,3081,3155
2518,3056,3147
2530,3038,3143
2542,3020,3146
2554,3028,3124
2565,3046,3125
2577,3033,3116
2589,3038,3106
2601,3037,3100
2613,3049,3097
2625,3046,3093
2636,3036,3084
2648,3041,3082
2660,3050,3078
2672,3060,3079
2684,3078,3084
2696,3084,3097
2707,3099,3113
2719,3102,3159
2731,3147,3218
2743,3220,3289
2755,3312,3375
2767,3411,3461
2778,3518,3513
2790,3592,3562
2802,3649,3578
2814,3692,3566
2826,3686,3538
2837,3669,3483
2849,3605,3434
2861,3553,3361
2873,3484,3286
2885,3411,3235
2897,3341,3171
2908,3267,3139
2920,3192,3094
2932,3130,3072
2944,3060,3062
2956,3025,3050
2968,3002,3053
2979,2989,3058
2991,2986,3064
3003,3001,3074
3015,3036,3086
3027,3060,3095
3039,3101,3115
3050,3131,3138
3062,3169,3140
3074,3215,3169
3086,3260,3173
3098,3297,3175
3109,3314,3170
3121,3309,3171
3133,3299,3149
3145,3289,3130
3157,3245,3103
3169,3201,3080
3180,3153,3056
3192,3097,3028
3204,3042,3013
3216,2992,3015
3228,2941,3000
3240,2925,2999
3251,2924,3022
3263,2933,3012
3275,2975,3027
3287,3009,3034
3299,3050,3049
3311,3109,3068
3322,3167,3095
3334,3241,3139
3346,3303,3178
3358,3402,3266
3370,3509,3351
3381,3625,3461
3393,3739,3541
3405,3853,3592
3417,3956,3629
3429,4027,3624
3441,4065,3606
3452,4082,3584
3464,4074,3530
3476,4040,3483
3488,4002,3423
3500,3944,3387
3512,3860,3343
3523,3748,3296
3535,3623,3253
3547,3503,3197
3559,3387,3173
3571,3304,3131
3583,3223,3125
3594,3173,3113
3606,3128,3091
3618,3109,3087
3630,3151,3100
3642,3181,3133
3653,3238,3164
3665,3295,3185
3677,3332,3218
3689,3371,3247
3701,3418,3261
3713,3452,3274
3724,3458,3270
3736,3481,3272
3748,3468,3266
3760,3451,3263
3772,3421,3256
3784,3379,3243
3795,3329,3245
3807,3293,3223
3819,3245,3217
3831,3206,3184
3843,3202,3189
3855,3197,3164
3866,3184,3145
3878,3188,3138
3890,3196,3128
3902,3204,3127
3914,3209,3121
3926,3205,3109
3937,3212,3128
3949,3221,3151
3961,3247,3205
3973,3308,3264
3985,3379,3335
3996,3473,3421
4008,3564,3496
4020,3663,3572
4032,3748,3628
4044,3807,3644
4056,3830,3626
4067,3831,3597
4079,3800,3551
4091,3729,3467
4103,3645,3385
4115,3561,3320
4127,3462,3245
4138,3389,3201
4150,3317,3151
4162,3230,3112
4174,3133,3076
4186,3032,3051
4198,2957,3058
4209,2917,3062
4221,2887,3082
4233,2905,3100
4245,2949,3140
4257,3026,3160
4268,3099,3171
4280,3172,3197
4292,3222,3205
4304,3270,3215
4316,3283,3213
4328,3299,3222
4339,3283,3211
4351,3262,3203
4363,3245,3193
4375,3223,3174
4387,3190,3178
4399,3185,3168
4410,3202,3168
4422,3189,3167
4434,3197,3173
4446,3195,3163
4458,3184,3156
4470,3169,3140
4481,3168,3145
4493,3166,3142
4505,3156,3140
4517,3169,3147
