timestamp_ms,ppg1,ppg2
0,3133,3283
11,3164,3293
23,3217,3303
35,3321,3287
47,3502,3289
59,3654,3290
70,3709,3282
82,3722,3273
94,3700,3259
106,3633,3250
118,3575,3224
130,3473,3203
141,3390,3200
153,3306,3184
165,3253,3187
177,3207,3186
189,3171,3190
200,3142,3186
212,3128,3189
224,3132,3211
236,3130,3194
248,3158,3224
260,3181,3228
271,3175,3239
283,3189,3240
295,3186,3240
307,3204,3249
319,3198,3234
330,3188,3241
342,3193,3246
354,3183,3236
366,3192,3229
378,3192,3239
390,3196,3234
401,3159,3188
413,3153,3186
425,3148,3182
437,3140,3183
449,3146,3190
461,3151,3168
472,3108,3139
484,3136,3143
496,3177,3171
508,3257,3225
520,3285,3225
531,3347,3252
543,3366,3298
555,3332,3354
567,3294,3403
579,3225,3472
591,3143,3524
602,3089,3536
614,3098,3553
626,3107,3552
638,3110,3534
650,3101,3487
662,3082,3435
673,3072,3397
685,3052,3337
697,3060,3293
709,3050,3233
721,3076,3210
732,3079,3181
744,3086,3163
756,3103,3157
768,3102,3148
780,3083,3148
792,3071,3139
803,3079,3149
815,3143,3171
827,3200,3191
839,3244,3192
851,3313,3213
862,3361,3235
874,3410,3272
886,3450,3270
898,3481,3284
910,3525,3315
922,3531,3306
933,3510,3316
945,3436,3266
957,3382,3275
969,3313,3280
981,3288,3354
993,3220,3398
1004,3117,3428
1016,3023,3445
1028,2963,3447
1040,2929,3453
1052,2894,3441
1063,2904,3438
1075,2912,3413
1087,2935,3364
1099,2973,3324
1111,3034,3290
1123,3080,3266
1134,3098,3215
1146,3096,3194
1158,3107,3183
1170,3091,3174
1182,3110,3161
1194,3109,3161
1205,3127,3164
1217,3126,3163
1229,3146,3157
1241,3167,3178
1253,3162,3168
1265,3183,3184
1276,3206,3202
1288,3229,3214
1300,3241,3221
1312,3284,3239
1324,3318,3255
1335,3325,3254
1347,3312,3283
1359,3295,3296
1371,3254,3323
1383,3193,3325
1395,3104,3355
1406,3015,3372
1418,2959,3381
1430,2954,3389
1442,3025,3400
1454,3180,3352
1466,3419,3303
1477,3595,3232
1489,3731,3199
1501,3810,3197
1513,3808,3195
1525,3731,3183
1536,3594,3168
1548,3515,3184
1560,3431,3203
1572,3337,3213
1584,3272,3212
1596,3226,3218
1607,3201,3214
1619,3159,3195
1631,3146,3188
1643,3125,3172
1655,3117,3175
1667,3113,3184
1678,3128,3195
1690,3150,3211
1702,3153,3191
1714,3160,3191
1726,3183,3202
1738,3194,3202
1749,3218,3224
1761,3227,3227
1773,3234,3248
1785,3209,3221
1797,3222,3230
1808,3227,3235
1820,3207,3227
1832,3196,3206
1844,3198,3206
1856,3188,3216
1868,3172,3200
1879,3183,3221
1891,3198,3240
1903,3201,3243
1915,3247,3260
1927,3284,3276
1939,3322,3303
1950,3309,3349
1962,3255,3450
1974,3203,3547
1986,3147,3623
1998,3081,3707
2010,3052,3776
2021,3070,3813
2033,3212,3782
2045,3323,3754
2057,3381,3718
2069,3369,3623
2080,3344,3529
2092,3298,3458
2104,3240,3356
2116,3200,3290
2128,3145,3252
2140,3114,3220
2151,3080,3175
2163,3062,3154
2175,3046,3139
2187,3032,3120
2199,3057,3119
2211,3092,3133
2222,3115,3156
2234,3123,3175
2246,3143,3187
2258,3180,3191
2270,3175,3192
2281,3197,3204
