timestamp_ms,ppg1,ppg2
0,3215,3487
12,3221,3482
24,3228,3492
35,3228,3483
47,3214,3482
59,3208,3494
71,3215,3497
83,3198,3467
94,3194,3480
106,3190,3490
118,3193,3479
130,3185,3470
142,3192,3478
154,3196,3480
165,3206,3468
177,3213,3482
189,3218,3482
201,3212,3466
213,3216,3472
224,3236,3477
236,3246,3479
248,3259,3453
260,3265,3478
272,3275,3494
284,3261,3463
295,3256,3463
307,3259,3477
319,3270,3479
331,3259,3457
343,3265,3468
355,3282,3481
366,3268,3465
378,3266,3480
390,3269,3485
402,3271,3484
414,3269,3493
425,3274,3494
437,3262,3494
449,3233,3475
461,3213,3477
473,3172,3481
485,3124,3469
496,3086,3465
508,3080,3465
520,3073,3465
532,3085,3469
544,3106,3468
555,3155,3486
567,3202,3477
579,3228,3486
591,3274,3497
603,3290,3487
615,3293,3473
626,3293,3485
638,3302,3496
650,3286,3467
662,3272,3480
674,3259,3486
686,3242,3483
697,3220,3475
709,3213,3476
721,3226,3491
733,3224,3467
745,3231,3469
756,3251,3472
768,3264,3466
780,3264,3463
792,3282,3467
804,3292,3477
816,3281,3454
827,3281,3479
839,3288,3475
851,3288,3470
863,3279,3465
875,3280,3478
886,3269,3485
898,3259,3456
910,3236,3468
922,3219,3487
934,3195,3473
946,3166,3486
957,3161,3498
969,3163,3502
981,3157,3476
993,3169,3481
1005,3199,3482
1017,3213,3454
1028,3235,3461
1040,3258,3470
1052,3278,3478
1064,3281,3474
1076,3294,3476
1087,3306,3475
1099,3296,3457
1111,3299,3466
1123,3298,3468
1135,3292,3461
1147,3278,3465
1158,3282,3475
1170,3280,3482
1182,3266,3462
1194,3275,3471
1206,3286,3479
1218,3282,3470
1229,3281,3464
1241,3289,3471
1253,3294,3483
1265,3293,3460
1277,3285,3458
1288,3279,3472
1300,3267,3451
1312,3255,3456
1324,3253,3464
1336,3251,3464
1348,3249,3439
1359,3238,3454
1371,3252,3464
1383,3239,3465
1395,3232,3463
1407,3241,3474
1419,3240,3475
1430,3237,3479
1442,3240,3491
1454,3262,3501
1466,3257,3482
1478,3256,3497
1489,3266,3490
1501,3267,3486
1513,3261,3476
1525,3257,3485
1537,3272,3489
1549,3246,3454
1560,3258,3467
1572,3263,3480
1584,3264,3482
1596,3269,3480
1608,3274,3486
1620,3291,3499
1631,3288,3477
1643,3293,3486
1655,3311,3497
1667,3304,3459
1679,3306,3466
1691,3301,3461
1702,3298,3469
1714,3273,3447
1726,3261,3471
1738,3249,3471
1750,3227,3466
1761,3199,3470
1773,3192,3473
1785,3187,3480
1797,3178,3470
1809,3187,3466
1821,3211,3483
1832,3223,3464
1844,3237,3472
1856,3257,3469
1868,3264,3474
1880,3264,3467
1892,3262,3471
1903,3272,3492
1915,3249,3476
1927,3254,3495
1939,3254,3500
1951,3250,3486
1963,3260,3484
1974,3269,3471
1986,3273,3473
1998,3271,3439
2010,3267,3439
2022,3262,3447
2034,3239,3426
2045,3240,3439
2057,3237,3451
2069,3249,3463
2081,3249,3442
2093,3245,3464
2105,3241,3469
2116,3225,3467
2128,3223,3463
2140,3225,3470
2152,3238,3471
2164,3251,3450
2176,3277,3462
2187,3301,3467
2199,3317,3460
2211,3332,3469
2223,3352,3477
2235,3358,3462
2246,3334,3455
2258,3325,3453
2270,3324,3457
2282,3296,3421
2294,3282,3443
2306,3271,3451
2317,3257,3439
2329,3251,3449
2341,3250,3463
2353,3251,3476
2365,3244,3462
2377,3253,3473
2388,3265,3494
2400,3259,3492
2412,3254,3500
2424,3250,3510
2436,3267,3513
2448,3260,3487
2459,3255,3505
2471,3262,3513
2483,3250,3513
2495,3241,3506
2507,3237,3528
2519,3239,3524
2530,3228,3510
2542,3231,3514
2554,3230,3526
2566,3228,3496
2578,3242,3497
2590,3254,3498
2601,3269,3499
2613,3267,3488
2625,3276,3481
2637,3283,3489
2649,3257,3458
2660,3239,3463
2672,3212,3469
2684,3197,3462
2696,3188,3452
2708,3204,3446
2720,3239,3467
2731,3250,3428
2743,3272,3449
2755,3294,3458
2767,3296,3461
2779,3297,3466
2791,3291,3489
2802,3287,3491
2814,3279,3466
2826,3274,3480
2838,3282,3495
2850,3259,3482
2862,3253,3484
2873,3241,3484
2885,3245,3488
2897,3241,3475
2909,3242,3484
2921,3244,3502
2933,3247,3482
2944,3248,3485
2956,3257,3494
2968,3264,3474
2980,3259,3466
2992,3264,3474
3003,3270,3473
3015,3259,3456
3027,3272,3465
3039,3264,3486
3051,3258,3477
3063,3262,3479
3074,3269,3500
3086,3294,3504
3098,3289,3494
3110,3295,3522
3122,3311,3540
3134,3313,3530
3145,3307,3519
3157,3317,3529
3169,3325,3529
3181,3318,3487
3193,3313,3496
3205,3305,3504
3216,3284,3477
3228,3268,3479
3240,3254,3480
3252,3250,3472
3264,3239,3448
3275,3236,3461
3287,3247,3472
3299,3251,3449
3311,3242,3454
3323,3262,3465
3335,3282,3457
3346,3284,3441
3358,3291,3440
3370,3301,3444
3382,3307,3428
3394,3319,3427
3406,3323,3433
3417,3316,3431
3429,3299,3433
3441,3290,3441
3453,3288,3462
3465,3277,3448
3477,3279,3466
3488,3288,3489
3500,3279,3477
3512,3273,3474
3524,3268,3476
3536,3273,3491
3547,3264,3470
3559,3248,3502
3571,3258,3500
3583,3249,3480
3595,3256,3490
3607,3264,3511
3618,3264,3515
3630,3269,3492
3642,3264,3496
3654,3279,3502
3666,3278,3478
3678,3278,3486
3689,3280,3499
3701,3276,3496
3713,3267,3477
3725,3254,3493
3737,3250,3493
3749,3236,3478
3760,3230,3493
3772,3232,3495
3784,3235,3485
3796,3224,3479
3808,3221,3494
3820,3230,3495
3831,3209,3466
3843,3196,3479
3855,3198,3490
3867,3192,3496
3879,3192,3486
3890,3203,3498
3902,3211,3508
3914,3193,3475
3926,3197,3493
3938,3199,3500
3950,3199,3484
3961,3199,3486
3973,3219,3484
3985,3243,3494
3997,3245,3462
4009,3254,3470
4021,3262,3481
4032,3257,3458
4044,3254,3463
4056,3239,3474
4068,3257,3478
4080,3251,3460
4092,3254,3469
4103,3258,3479
4115,3233,3457
4127,3221,3466
4139,3197,3476
4151,3171,3480
4163,3134,3475
4174,3114,3494
4186,3106,3496
4198,3081,3485
4210,3067,3485
4222,3080,3489
4234,3078,3479
4245,3084,3473
4257,3109,3467
4269,3131,3468
4281,3147,3446
4293,3174,3457
4305,3205,3460
4316,3228,3464
4328,3246,3461
4340,3261,3482
4352,3276,3499
4364,3283,3480
4375,3298,3489
4387,3315,3499
4399,3315,3475
4411,3318,3490
4423,3304,3493
4435,3297,3500
4446,3256,3470
4458,3209,3482
4470,3153,3483
4482,3097,3465
4494,3071,3460
4506,3070,3465
4517,3083,3462
4529,3086,3470
4541,3105,3470
4553,3142,3487
4565,3156,3479
4577,3176,3489
4588,3210,3499
4600,3233,3484
4612,3247,3481
4624,3274,3484
4636,3288,3491
4648,3278,3468
4659,3279,3488
4671,3280,3490
4683,3285,3471
4695,3278,3466
4707,3286,3461
4719,3284,3474
4730,3280,3452
4742,3288,3468
4754,3286,3478
4766,3284,3462
4778,3278,3476
4789,3278,3474
4801,3283,3477
4813,3277,3456
4825,3277,3461
4837,3285,3472
4849,3286,3457
4860,3278,3468
4872,3281,3468
4884,3284,3474
4896,3284,3459
4908,3282,3472
4920,3283,3488
4931,3276,3472
4943,3282,3477
4955,3286,3478
4967,3288,3463
4979,3271,3467
4991,3259,3475
5002,3267,3476
5014,3240,3445
5026,3245,3460
5038,3254,3469
5050,3251,3452
5062,3249,3459
5073,3260,3471
5085,3270,3495
5097,3267,3461
5109,3265,3484
5121,3270,3494
5132,3255,3477
5144,3263,3474
5156,3272,3477
5168,3272,3475
5180,3277,3440
5192,3278,3455
5203,3296,3471
5215,3287,3460
5227,3290,3461
5239,3290,3462
5251,3301,3466
5263,3288,3468
5274,3290,3477
5286,3289,3482
5298,3272,3462
5310,3274,3464
5322,3258,3467
5334,3245,3451
5345,3220,3448
5357,3212,3447
5369,3229,3463
5381,3218,3446
5393,3225,3457
5405,3250,3470
5416,3267,3453
5428,3295,3448
5440,3322,3462
5452,3344,3480
5464,3342,3449
5475,3336,3465
5487,3336,3470
5499,3325,3460
5511,3311,3467
5523,3303,3484
5535,3306,3491
5546,3289,3449
5558,3281,3467
5570,3281,3465
5582,3274,3442
5594,3280,3445
5606,3283,3440
5617,3277,3455
5629,3281,3441
5641,3287,3460
5653,3295,3473
5665,3290,3455
5677,3300,3454
5688,3298,3459
5700,3285,3452
5712,3273,3434
5724,3266,3446
5736,3269,3457
5748,3261,3435
5759,3261,3448
5771,3277,3458
5783,3279,3444
5795,3265,3439
5807,3264,3443
5819,3262,3450
5830,3253,3434
5842,3247,3437
5854,3250,3465
5866,3240,3454
5878,3228,3457
5890,3230,3457
5901,3229,3484
5913,3230,3442
5925,3230,3465
5937,3251,3480
5949,3251,3463
5961,3249,3469
5972,3251,3486
5984,3267,3492
5996,3264,3462
6008,3261,3470
6020,3273,3487
6032,3275,3458
6043,3267,3451
6055,3264,3457
6067,3266,3447
6079,3255,3434
6091,3257,3453
6102,3258,3470
6114,3250,3453
6126,3254,3470
6138,3261,3481
6150,3270,3476
6162,3269,3469
6173,3269,3463
6185,3269,3472
6197,3252,3444
6209,3255,3456
6221,3267,3454
6233,3273,3445
6244,3283,3440
6256,3279,3449
6268,3274,3456
6280,3242,3422
6292,3229,3450
6304,3224,3470
6315,3220,3457
6327,3219,3464
6339,3235,3479
6351,3258,3491
6363,3247,3460
6375,3262,3484
6386,3264,3501
6398,3257,3471
6410,3258,3477
6422,3270,3475
6434,3259,3472
6445,3253,3457
6457,3240,3450
6469,3255,3464
6481,3241,3448
6493,3245,3459
6505,3269,3471
6516,3277,3478
6528,3274,3470
6540,3286,3471
6552,3293,3490
6564,3284,3457
6576,3286,3460
6587,3276,3471
6599,3268,3453
6611,3266,3448
6623,3262,3441
6635,3272,3447
6647,3263,3421
6658,3271,3433
6670,3287,3461
6682,3289,3444
6694,3293,3467
6706,3295,3472
6718,3302,3489
6729,3274,3460
6741,3241,3469
6753,3163,3479
6765,3069,3472
6777,2970,3466
6789,2867,3470
6800,2772,3476
6812,2702,3456
6824,2667,3472
6836,2692,3487
6848,2754,3472
6860,2852,3480
6871,2983,3491
6883,3115,3500
6895,3234,3490
6907,3350,3493
6919,3430,3509
6930,3450,3481
6942,3450,3476
6954,3427,3475
6966,3384,3465
6978,3328,3456
6990,3310,3446
7001,3295,3471
7013,3270,3437
7025,3266,3464
7037,3260,3479
7049,3242,3466
7061,3240,3471
7072,3239,3484
7084,3252,3495
7096,3252,3471
7108,3246,3481
7120,3244,3498
7132,3241,3477
7143,3231,3474
7155,3232,3479
7167,3231,3475
7179,3230,3448
7191,3233,3465
7203,3232,3478
7214,3238,3465
7226,3243,3468
7238,3251,3466
7250,3246,3476
7262,3253,3466
7274,3258,3470
7285,3258,3473
7297,3235,3438
7309,3231,3454
7321,3231,3460
7333,3235,3460
7344,3248,3453
7356,3265,3448
7368,3293,3470
7380,3286,3434
7392,3294,3454
7404,3292,3472
7415,3286,3456
7427,3266,3454
7439,3257,3464
7451,3242,3467
7463,3218,3440
7475,3223,3452
7486,3221,3471
7498,3220,3460
7510,3220,3455
7522,3227,3474
7534,3223,3482
7546,3212,3460
7557,3212,3465
7569,3228,3479
7581,3218,3463
7593,3225,3465
7605,3230,3472
7617,3246,3470
7628,3250,3456
7640,3258,3468
7652,3305,3473
7664,3323,3463
7676,3344,3460
7688,3387,3477
7699,3413,3467
7711,3418,3452
7723,3431,3457
7735,3432,3463
7747,3411,3433
7758,3394,3429
7770,3385,3430
7782,3380,3443
7794,3373,3435
7806,3368,3449
7818,3381,3454
7829,3390,3437
7841,3431,3454
7853,3497,3477
7865,3579,3460
7877,3716,3466
7889,3871,3469
7900,3911,3493
7912,3903,3486
7924,3905,3519
7936,3908,3561
7948,3903,3569
7960,3904,3648
7971,3902,3721
7983,3909,3772
7995,3910,3808
8007,3907,3865
8019,3908,3891
8030,3910,3897
8042,3909,3893
8054,3913,3901
8066,3908,3896
8078,3904,3895
8090,3909,3899
8101,3902,3894
8113,3909,3898
8125,3915,3904
8137,3914,3900
8149,3929,3899
8161,3915,3899
8172,3904,3906
8184,3914,3902
8196,3915,3904
8208,3922,3904
8220,3913,3905
8232,3919,3914
8243,3928,3910
8255,3918,3922
8267,3929,3927
8279,3925,3927
8291,3925,3914
8303,3924,3917
8314,3930,3921
8326,3931,3922
8338,3926,3915
8350,3929,3915
8362,3927,3923
8373,3933,3920
8385,3931,3917
8397,3929,3914
8409,3932,3916
8421,3932,3916
8433,3934,3906
8444,3930,3915
8456,3928,3917
8468,3930,3914
8480,3930,3921
8492,3937,3921
8504,3926,3921
8515,3933,3920
8527,3928,3930
8539,3928,3922
8551,3931,3929
8563,3922,3932
8575,3934,3904
8586,3932,3918
8598,3922,3923
8610,3926,3927
8622,3927,3927
8634,3922,3924
8646,3933,3919
8657,3932,3926
8669,3931,3926
8681,3927,3923
8693,3925,3928
8705,3924,3924
8717,3923,3923
8728,3931,3928
8740,3927,3929
8752,3924,3929
8764,3938,3921
8776,3925,3925
8788,3929,3919
8799,3929,3922
8811,3929,3929
8823,3932,3923
8835,3925,3922
8847,3933,3923
8859,3922,3921
8870,3926,3922
8882,3928,3923
8894,3928,3920
8906,3931,3913
8918,3925,3929
8929,3929,3923
8941,3929,3927
8953,3931,3923
8965,3921,3918
8977,3923,3927
8989,3930,3923
9000,3925,3918
9012,3924,3919
9024,3925,3922
9036,3929,3924
9048,3921,3921
9060,3932,3923
9071,3931,3931
9083,3933,3920
9095,3932,3922
9107,3939,3932
9119,3933,3927
9131,3929,3927
9142,3930,3927
9154,3927,3926
9166,3930,3922
9178,3929,3918
9190,3940,3922
9202,3933,3923
9213,3930,3932
9225,3934,3920
9237,3930,3932
9249,3938,3925
9261,3930,3925
9273,3931,3934
9284,3928,3928
9296,3928,3929
9308,3929,3932
9320,3935,3930
9332,3933,3930
9344,3933,3921
9355,3918,3933
9367,3931,3923
9379,3929,3929
9391,3933,3933
9403,3931,3924
9414,3928,3926
9426,3936,3926
9438,3932,3924
9450,3914,3923
9462,3923,3928
9474,3928,3912
9485,3939,3913
9497,3930,3924
9509,3930,3927
9521,3929,3932
9533,3938,3926
9545,3934,3935
