timestamp_ms,ppg1,ppg2
0,3249,2916
12,3262,2963
24,3271,3025
35,3288,3073
47,3288,3135
59,3281,3196
71,3285,3254
83,3272,3298
94,3264,3336
106,3260,3355
118,3251,3361
130,3250,3371
142,3260,3343
154,3274,3323
165,3272,3294
177,3282,3253
189,3274,3211
201,3283,3171
213,3273,3137
224,3276,3104
236,3258,3067
248,3258,3036
260,3253,3020
272,3257,2995
284,3249,2995
295,3237,2987
307,3238,2988
319,3226,2971
331,3217,2965
343,3213,2966
354,3210,2985
366,3193,2997
378,3178,2997
390,3167,3004
402,3165,3014
414,3171,3037
425,3179,3040
437,3191,3043
449,3203,3067
461,3211,3075
473,3200,3073
485,3203,3073
496,3205,3083
508,3192,3100
520,3191,3089
532,3179,3094
544,3187,3097
555,3180,3094
567,3178,3105
579,3188,3102
591,3193,3100
603,3177,3111
615,3178,3106
626,3179,3132
638,3180,3169
650,3205,3243
662,3215,3339
674,3251,3477
685,3266,3620
697,3284,3752
709,3297,3896
721,3315,4007
733,3328,4057
745,3327,4084
756,3328,4078
768,3317,4028
780,3312,3938
792,3284,3835
804,3272,3698
815,3260,3561
827,3244,3445
839,3223,3324
851,3208,3209
863,3188,3128
875,3172,3042
886,3175,2976
898,3170,2940
910,3176,2918
922,3187,2916
934,3196,2930
945,3211,2963
957,3217,3010
969,3223,3067
981,3223,3133
993,3226,3201
1005,3232,3253
1016,3240,3316
1028,3239,3345
1040,3249,3366
1052,3250,3379
1064,3250,3373
1076,3242,3363
1087,3238,3331
1099,3225,3289
1111,3227,3238
1123,3225,3197
1135,3222,3157
1146,3224,3124
1158,3218,3094
1170,3218,3077
1182,3217,3056
1194,3210,3047
1206,3207,3035
1217,3199,3035
1229,3181,3017
1241,3174,3020
1253,3178,3014
1265,3172,3018
1276,3174,3015
1288,3181,3006
1300,3194,3006
1312,3199,3015
1324,3206,3035
1336,3202,3040
1347,3203,3042
1359,3195,3052
1371,3205,3059
1383,3197,3074
1395,3197,3065
1407,3203,3077
1418,3205,3074
1430,3210,3083
1442,3199,3093
1454,3210,3101
1466,3217,3104
1477,3221,3107
1489,3222,3101
1501,3218,3088
1513,3218,3084
1525,3201,3086
1537,3207,3085
1548,3218,3104
1560,3222,3154
1572,3238,3242
1584,3262,3371
1596,3286,3507
1608,3299,3682
1619,3323,3842
1631,3335,3978
1643,3355,4094
1655,3356,4095
1667,3355,4095
1678,3351,4095
1690,3336,4079
1702,3321,3986
1714,3304,3865
1726,3295,3735
1738,3287,3599
1749,3274,3465
1761,3257,3327
1773,3237,3239
1785,3222,3143
1797,3226,3076
1808,3221,3025
1820,3209,2970
1832,3211,2950
1844,3216,2945
1856,3220,2960
1868,3222,2995
1879,3237,3039
1891,3239,3084
1903,3254,3148
1915,3266,3214
1927,3269,3259
1939,3264,3310
1950,3265,3352
1962,3254,3375
1974,3261,3391
1986,3265,3380
1998,3252,3371
2009,3237,3341
2021,3240,3315
2033,3236,3268
2045,3241,3230
2057,3243,3181
2069,3240,3127
2080,3227,3087
2092,3211,3044
2104,3221,3030
2116,3210,2997
2128,3222,2986
2140,3210,2973
2151,3210,2969
2163,3216,2980
2175,3215,2978
2187,3199,2971
2199,3198,2984
2211,3184,2995
2222,3188,2992
2234,3194,3009
2246,3192,3023
2258,3203,3033
2270,3204,3043
2281,3211,3045
2293,3216,3052
2305,3219,3052
2317,3224,3060
2329,3222,3074
2341,3230,3081
2352,3222,3087
2364,3234,3076
2376,3222,3070
2388,3237,3082
2400,3232,3075
2411,3233,3071
2423,3238,3060
2435,3236,3057
2447,3248,3050
2459,3248,3041
2471,3242,3033
2482,3237,3025
2494,3248,3033
2506,3239,3045
2518,3243,3059
2530,3252,3095
2542,3260,3151
2553,3268,3262
2565,3297,3395
2577,3319,3551
2589,3336,3725
2601,3355,3890
2613,3351,4045
2624,3361,4095
2636,3365,4095
2648,3362,4095
2660,3364,4095
2672,3359,4095
2684,3348,4012
2695,3341,3876
2707,3322,3731
2719,3310,3585
2731,3298,3432
2743,3280,3300
2754,3276,3194
2766,3266,3113
2778,3267,3045
2790,3254,3002
2802,3240,2971
2814,3233,2960
2825,3228,2966
2837,3222,2976
2849,3223,3011
2861,3242,3057
2873,3246,3112
2885,3250,3160
2896,3259,3197
2908,3265,3247
2920,3280,3281
2932,3284,3318
2944,3285,3316
2956,3286,3329
2967,3289,3325
2979,3290,3313
2991,3289,3295
3003,3283,3246
3015,3278,3205
3026,3282,3177
3038,3277,3132
3050,3263,3107
3062,3255,3080
3074,3249,3049
3086,3240,3021
3097,3226,2994
3109,3223,2978
3121,3205,2966
3133,3200,2964
3145,3200,2955
3157,3190,2963
3168,3187,2977
3180,3183,2982
3192,3189,2997
3204,3183,3003
3216,3191,3018
3227,3193,3020
3239,3218,3027
3251,3215,3037
3263,3224,3046
3275,3235,3050
3287,3239,3060
3298,3244,3062
3310,3246,3074
3322,3238,3071
3334,3219,3076
3346,3212,3066
3358,3202,3072
3369,3198,3071
3381,3201,3069
3393,3191,3084
3405,3190,3086
3417,3173,3099
3428,3164,3100
3440,3166,3112
3452,3171,3117
3464,3179,3125
3476,3192,3162
3488,3213,3242
3499,3234,3354
3511,3263,3497
3523,3287,3645
3535,3313,3800
3547,3337,3941
3559,3364,4051
3570,3373,4095
3582,3367,4095
3594,3372,4095
3606,3369,4034
3618,3364,3939
3630,3356,3811
3641,3348,3685
3653,3349,3554
3665,3330,3408
3677,3317,3293
3689,3294,3182
3701,3261,3085
3712,3248,3000
3724,3228,2957
3736,3199,2906
3748,3187,2906
3760,3178,2911
3771,3175,2931
3783,3187,2957
3795,3192,3016
3807,3214,3080
3819,3234,3157
3831,3247,3226
3842,3267,3279
3854,3274,3329
3866,3285,3360
3878,3277,3382
3890,3272,3382
3902,3272,3376
3913,3264,3347
3925,3255,3309
3937,3247,3267
3949,3220,3222
3961,3213,3179
3972,3195,3134
3984,3185,3102
3996,3181,3068
4008,3175,3042
4020,3173,3028
4032,3164,3012
4043,3157,3004
4055,3161,2988
4067,3165,2982
4079,3170,2990
4091,3185,2991
4103,3193,2991
4114,3224,2998
4126,3242,3004
4138,3255,3000
4150,3260,3008
4162,3252,3019
4174,3251,3027
4185,3236,3040
4197,3224,3040
4209,3220,3058
4221,3209,3062
4233,3205,3066
4244,3193,3077
4256,3198,3074
4268,3186,3076
4280,3196,3073
4292,3191,3072
4304,3188,3068
4315,3194,3064
4327,3188,3051
4339,3191,3048
4351,3197,3038
4363,3191,3059
4375,3194,3065
4386,3218,3100
4398,3227,3171
4410,3258,3284
4422,3286,3428
4434,3326,3607
4446,3367,3769
4457,3386,3949
4469,3407,4073
4481,3410,4095
4493,3412,4095
4505,3398,4095
4516,3386,4095
4528,3350,4074
4540,3341,3974
4552,3322,3824
4564,3300,3694
4576,3277,3555
4587,3267,3414
4599,3256,3295
4611,3236,3191
4623,3227,3111
4635,3218,3033
4647,3213,2989
4658,3208,2955
4670,3201,2954
4682,3203,2972
4694,3209,3009
4706,3211,3048
4718,3206,3089
4729,3195,3159
4741,3199,3208
4753,3200,3271
4765,3198,3312
4777,3214,3363
4788,3223,3370
4800,3224,3385
4812,3232,3375
4824,3244,3364
4836,3257,3331
4848,3250,3283
4859,3251,3246
4871,3256,3198
4883,3250,3147
4895,3254,3108
4907,3242,3068
4919,3219,3043
4930,3203,3015
4942,3195,2988
4954,3188,2977
4966,3183,2975
4978,3175,2974
4990,3185,2981
5001,3193,2988
5013,3198,2984
5025,3200,3002
5037,3196,3016
5049,3202,3033
5061,3206,3034
5072,3210,3060
5084,3207,3064
5096,3217,3075
5108,3223,3085
5120,3228,3090
5132,3223,3088
5143,3232,3099
5155,3233,3091
5167,3235,3089
5179,3234,3086
5191,3225,3089
5202,3227,3088
5214,3233,3079
5226,3237,3085
5238,3236,3063
5250,3228,3064
5262,3231,3067
5273,3231,3049
5285,3230,3048
5297,3237,3038
5309,3241,3019
5321,3250,3018
5333,3244,3018
5344,3241,3014
5356,3237,3015
5368,3248,3033
5380,3253,3080
5392,3263,3158
5404,3280,3276
5415,3316,3439
5427,3335,3608
5439,3349,3804
5451,3359,3959
5463,3372,4095
5474,3372,4095
5486,3375,4095
5498,3364,4095
5510,3350,4095
5522,3341,4060
5534,3318,3951
5545,3302,3821
5557,3296,3673
5569,3291,3537
5581,3276,3410
5593,3260,3288
5605,3245,3199
5616,3240,3118
5628,3229,3059
5640,3233,3016
5652,3240,2984
5664,3251,2967
5675,3256,2984
5687,3276,2997
5699,3276,3040
5711,3283,3086
5723,3277,3135
5735,3275,3183
5746,3271,3232
5758,3263,3274
5770,3262,3300
5782,3259,3314
5794,3258,3325
5806,3261,3330
5817,3269,3299
5829,3265,3267
5841,3257,3233
5853,3249,3212
5865,3255,3171
5877,3238,3141
5888,3222,3118
5900,3213,3089
5912,3208,3051
5924,3213,3033
5936,3208,3010
5947,3190,2994
5959,3190,2999
5971,3193,2994
5983,3189,2982
5995,3194,2988
6007,3193,2991
6018,3204,2996
6030,3197,3005
6042,3206,3027
6054,3213,3036
6066,3211,3042
6078,3211,3059
6089,3216,3066
6101,3198,3071
6113,3203,3073
6125,3189,3085
6137,3180,3093
6148,3175,3105
6160,3163,3103
6172,3167,3095
6184,3155,3104
6196,3158,3109
6208,3169,3108
6219,3159,3101
6231,3165,3093
6243,3170,3089
6255,3172,3074
6267,3179,3072
6279,3181,3064
6290,3176,3057
6302,3175,3076
6314,3173,3066
6326,3172,3085
6338,3186,3142
6350,3213,3239
6361,3234,3368
6373,3256,3524
6385,3277,3678
6397,3301,3847
6409,3321,3963
6420,3330,4052
6432,3344,4095
6444,3334,4095
6456,3322,4077
6468,3316,4006
6480,3303,3893
6491,3279,3757
6503,3260,3629
6515,3244,3496
6527,3215,3371
6539,3192,3254
6551,3167,3161
6562,3158,3058
6574,3142,2992
6586,3138,2942
6598,3133,2912
6610,3151,2915
6622,3159,2927
6633,3176,2951
6645,3189,2996
6657,3207,3054
6669,3223,3112
6681,3230,3173
6692,3244,3249
6704,3249,3295
6716,3243,3325
6728,3253,3342
6740,3253,3346
6752,3246,3343
6763,3242,3320
6775,3233,3273
6787,3226,3246
6799,3227,3207
6811,3225,3163
6823,3231,3119
6834,3220,3083
6846,3207,3035
6858,3202,3017
6870,3200,3003
6882,3196,2983
6894,3186,2965
6905,3170,2965
6917,3168,2973
6929,3168,2984
6941,3176,2994
6953,3176,3007
6964,3179,3008
6976,3187,3009
6988,3192,3017
7000,3190,3020
7012,3184,3026
7024,3210,3047
7035,3205,3058
7047,3210,3050
7059,3203,3057
7071,3213,3061
7083,3210,3053
7095,3205,3066
7106,3208,3066
7118,3212,3065
7130,3204,3080
7142,3204,3069
7154,3209,3070
7166,3211,3062
7177,3205,3063
7189,3214,3066
7201,3207,3067
7213,3190,3050
7225,3185,3047
7237,3185,3046
7248,3176,3040
7260,3189,3032
7272,3169,3031
7284,3176,3051
7296,3199,3081
7307,3213,3149
7319,3233,3268
7331,3247,3403
7343,3278,3576
7355,3290,3746
7367,3309,3914
7378,3319,4054
7390,3323,4095
7402,3324,4095
7414,3326,4095
7426,3323,4095
7438,3309,4049
7449,3300,3953
7461,3294,3824
7473,3281,3691
7485,3262,3557
7497,3239,3453
7509,3223,3349
7520,3214,3258
7532,3202,3190
7544,3192,3119
7556,3204,3080
7568,3201,3043
7579,3210,3025
7591,3210,3025
7603,3216,3015
7615,3216,3046
7627,3226,3082
7639,3230,3129
7650,3249,3168
7662,3276,3215
7674,3281,3259
7686,3292,3279
7698,3298,3301
7710,3294,3306
7721,3298,3301
7733,3291,3298
7745,3293,3276
7757,3291,3244
7769,3281,3203
7781,3255,3165
7792,3266,3129
7804,3265,3096
7816,3259,3071
7828,3259,3046
7840,3251,3025
7852,3236,3007
7863,3215,2993
7875,3225,2988
7887,3226,2993
7899,3214,2994
7911,3217,2979
7922,3225,2979
7934,3228,2992
7946,3212,2987
7958,3209,3007
7970,3207,3009
7982,3211,3012
7993,3222,3037
8005,3208,3039
8017,3203,3054
8029,3203,3065
8041,3198,3071
8053,3197,3071
8064,3191,3077
8076,3195,3097
8088,3200,3089
8100,3197,3092
8112,3200,3092
8124,3213,3077
8135,3224,3063
8147,3250,3067
8159,3239,3048
8171,3241,3038
8183,3245,3025
8195,3240,3006
8206,3244,3002
8218,3240,2999
8230,3244,3002
8242,3238,2987
8254,3227,2993
8265,3212,2991
8277,3201,2994
8289,3192,3005
8301,3178,3010
8313,3174,3029
8325,3168,3094
8336,3183,3184
8348,3201,3321
8360,3221,3476
8372,3261,3659
8384,3299,3835
8396,3323,3972
8407,3346,4085
8419,3358,4095
8431,3361,4095
8443,3355,4095
8455,3348,4077
8467,3341,3972
8478,3323,3851
8490,3307,3706
8502,3277,3578
8514,3274,3440
8526,3256,3333
8538,3246,3237
8549,3228,3164
8561,3214,3079
8573,3213,3025
8585,3213,2988
8597,3214,2968
8608,3221,2978
8620,3225,2988
8632,3224,3024
8644,3218,3073
8656,3207,3118
