timestamp_ms,ppg1,ppg2
0,3069,3055
12,2996,2991
24,2958,2958
35,2958,2953
47,2966,2954
59,2985,2968
71,3011,2988
83,3038,3027
95,3062,3063
106,3115,3091
118,3154,3135
130,3185,3155
142,3210,3174
154,3216,3193
165,3223,3205
177,3222,3202
189,3218,3206
201,3229,3200
213,3236,3178
225,3230,3167
236,3231,3152
248,3215,3140
260,3193,3115
272,3187,3107
284,3180,3108
295,3168,3087
307,3155,3085
319,3146,3067
331,3141,3066
343,3130,3067
355,3137,3062
366,3153,3057
378,3154,3060
390,3152,3063
402,3162,3076
414,3197,3123
425,3251,3198
437,3326,3281
449,3437,3405
461,3568,3508
473,3703,3618
485,3841,3710
496,3930,3769
508,3981,3763
520,3985,3742
532,3935,3696
544,3865,3607
555,3760,3536
567,3645,3447
579,3521,3354
591,3415,3259
603,3322,3208
615,3252,3155
626,3202,3093
638,3165,3068
650,3133,3033
662,3104,3015
674,3079,3012
686,3064,3021
697,3067,3029
709,3092,3049
721,3142,3087
733,3190,3125
745,3238,3158
756,3278,3168
768,3294,3203
780,3307,3215
792,3303,3230
804,3294,3235
816,3268,3222
827,3248,3218
839,3217,3195
851,3201,3196
863,3185,3162
875,3175,3153
886,3158,3133
898,3151,3116
910,3124,3097
922,3094,3091
934,3089,3071
946,3076,3060
957,3074,3056
969,3080,3051
981,3087,3057
993,3086,3058
1005,3089,3067
1016,3109,3083
1028,3099,3101
1040,3124,3152
1052,3185,3199
1064,3284,3287
1076,3396,3372
1087,3527,3489
1099,3658,3598
1111,3773,3661
1123,3861,3707
1135,3907,3719
1147,3895,3686
1158,3842,3641
1170,3756,3566
1182,3653,3486
1194,3527,3399
1206,3412,3325
1217,3315,3251
1229,3228,3178
1241,3166,3120
1253,3133,3084
1265,3098,3054
1277,3082,3027
1288,3062,3008
1300,3052,3012
1312,3057,3023
1324,3059,3040
1336,3096,3083
1348,3103,3108
1359,3121,3145
1371,3156,3159
1383,3180,3194
1395,3195,3220
1407,3208,3233
1418,3205,3213
1430,3201,3213
1442,3194,3199
1454,3194,3185
1466,3183,3165
1478,3144,3148
1489,3113,3128
1501,3086,3114
1513,3076,3103
1525,3061,3087
1537,3070,3079
1549,3071,3099
1560,3072,3097
1572,3071,3097
1584,3077,3106
1596,3075,3110
1608,3086,3102
1619,3094,3092
1631,3114,3104
1643,3125,3109
1655,3160,3153
1667,3217,3205
1679,3282,3301
1690,3407,3395
1702,3514,3492
1714,3642,3577
1726,3760,3644
1738,3829,3701
1750,3871,3709
1761,3881,3681
1773,3853,3641
1785,3804,3564
1797,3726,3492
1809,3635,3393
1821,3531,3316
1832,3437,3245
1844,3350,3191
1856,3287,3141
1868,3215,3105
1880,3133,3075
1891,3077,3057
1903,3040,3060
1915,3026,3053
1927,3037,3065
1939,3040,3083
1951,3066,3110
1962,3084,3113
1974,3082,3129
1986,3112,3152
1998,3125,3166
2010,3135,3179
2021,3148,3195
2033,3155,3202
2045,3151,3194
2057,3143,3184
2069,3143,3170
2081,3146,3154
2092,3135,3130
2104,3130,3131
2116,3126,3121
2128,3118,3116
2140,3089,3110
2152,3076,3102
2163,3068,3091
2175,3041,3079
2187,3028,3066
2199,3039,3079
2211,3026,3062
2223,3036,3071
2234,3032,3081
2246,3050,3078
2258,3052,3086
2270,3085,3113
2282,3161,3168
2293,3247,3239
2305,3350,3315
2317,3459,3426
2329,3551,3516
2341,3648,3592
2353,3724,3645
2364,3766,3662
2376,3764,3658
2388,3729,3620
2400,3672,3572
2412,3584,3496
2424,3488,3425
2435,3389,3346
2447,3293,3281
2459,3215,3213
2471,3141,3161
2483,3081,3119
2495,3028,3076
2506,2983,3055
2518,2964,3033
2530,2955,3033
2542,2951,3033
2554,2998,3038
2565,3045,3056
2577,3083,3068
2589,3133,3094
2601,3177,3121
2613,3207,3127
2625,3235,3158
2636,3242,3168
2648,3237,3182
2660,3224,3177
2672,3215,3177
2684,3209,3181
2696,3178,3169
2707,3155,3154
2719,3119,3139
2731,3100,3113
2743,3086,3110
2755,3083,3098
2767,3079,3105
2778,3062,3091
2790,3045,3070
2802,3042,3082
2814,3048,3075
2826,3052,3072
2838,3048,3084
2849,3029,3075
2861,3008,3067
2873,3008,3063
2885,3013,3079
2897,3036,3110
2908,3087,3140
2920,3169,3212
2932,3268,3319
2944,3362,3410
2956,3475,3498
2968,3570,3571
2979,3629,3611
2991,3689,3641
3003,3709,3634
3015,3689,3597
3027,3641,3537
3039,3590,3453
3050,3502,3379
3062,3416,3303
3074,3321,3234
3086,3240,3181
3098,3160,3115
3110,3081,3067
3121,3041,3055
3133,3012,3032
3145,2971,3037
3157,2974,3043
