timestamp_ms,ppg1,ppg2
0,2421,2560
12,2436,2579
24,2427,2581
35,2419,2580
47,2407,2568
59,2410,2570
71,2389,2562
83,2394,2564
95,2402,2574
106,2404,2577
118,2417,2594
130,2465,2578
142,2501,2581
154,2556,2574
165,2602,2565
177,2645,2571
189,2666,2568
201,2677,2577
213,2658,2559
225,2619,2572
236,2590,2564
248,2531,2577
260,2486,2581
272,2437,2582
284,2401,2565
295,2398,2577
307,2374,2596
319,2378,2589
331,2391,2594
343,2411,2568
355,2416,2586
366,2428,2581
378,2438,2586
390,2436,2579
402,2437,2574
414,2430,2584
426,2444,2583
437,2434,2586
449,2424,2575
461,2443,2573
473,2444,2569
485,2438,2565
496,2443,2572
508,2450,2569
520,2444,2576
532,2441,2570
544,2438,2558
556,2418,2564
567,2416,2554
579,2401,2557
591,2398,2545
603,2394,2554
615,2397,2569
626,2398,2581
638,2398,2570
650,2406,2566
662,2393,2594
674,2410,2586
686,2410,2579
697,2403,2597
709,2414,2590
721,2396,2581
733,2404,2584
745,2396,2570
756,2388,2582
768,2398,2574
780,2398,2592
792,2385,2596
804,2382,2573
816,2393,2568
827,2412,2575
839,2435,2565
851,2478,2564
863,2544,2552
875,2589,2580
886,2615,2565
898,2631,2556
910,2636,2580
922,2615,2563
934,2599,2560
946,2570,2565
957,2519,2562
969,2480,2565
981,2459,2556
993,2441,2576
1005,2413,2549
1017,2400,2570
1028,2402,2567
1040,2400,2578
1052,2401,2596
1064,2404,2584
1076,2389,2591
1087,2395,2590
1099,2390,2583
1111,2391,2559
1123,2384,2577
1135,2405,2567
1147,2421,2565
1158,2437,2569
1170,2434,2566
1182,2444,2567
1194,2453,2586
1206,2441,2568
1218,2445,2543
1229,2433,2561
1241,2429,2561
1253,2405,2537
1265,2407,2527
1277,2410,2524
1289,2402,2530
1300,2403,2524
1312,2398,2542
1324,2383,2561
1336,2387,2553
1348,2394,2553
1359,2407,2554
1371,2392,2579
1383,2408,2570
1395,2416,2570
1407,2397,2568
1419,2401,2540
1430,2394,2544
1442,2402,2565
1454,2403,2588
1466,2408,2587
1478,2414,2574
1490,2403,2597
1501,2398,2592
1513,2395,2588
1525,2405,2586
1537,2392,2579
1549,2419,2591
1561,2450,2582
1572,2473,2574
1584,2529,2558
1596,2581,2579
1608,2619,2571
1620,2633,2567
1631,2653,2591
1643,2639,2579
1655,2615,2595
1667,2562,2592
1679,2534,2603
1691,2500,2592
1702,2476,2567
1714,2444,2576
1726,2435,2577
1738,2429,2593
1750,2422,2609
1762,2434,2597
1773,2434,2613
1785,2432,2597
1797,2434,2611
1809,2423,2622
1821,2412,2597
1833,2404,2605
1844,2410,2580
1856,2402,2581
1868,2414,2565
1880,2424,2559
1892,2428,2568
1904,2438,2558
1915,2427,2549
1927,2439,2557
1939,2424,2551
1951,2423,2565
1963,2421,2569
1974,2403,2578
1986,2406,2586
1998,2426,2598
2010,2434,2615
2022,2427,2618
2034,2426,2592
2045,2435,2600
2057,2427,2631
2069,2433,2618
2081,2429,2610
2093,2419,2590
2105,2416,2601
2116,2416,2576
2128,2427,2599
2140,2411,2586
2152,2412,2614
2164,2415,2610
2176,2410,2618
2187,2407,2601
2199,2398,2591
2211,2402,2597
2223,2395,2589
2235,2403,2591
2246,2397,2597
2258,2394,2590
2270,2400,2596
2282,2416,2589
2294,2447,2587
2306,2479,2588
2317,2523,2596
2329,2568,2587
2341,2615,2588
2353,2640,2594
2365,2676,2576
2377,2674,2581
2388,2652,2572
2400,2618,2587
2412,2592,2580
2424,2545,2582
2436,2505,2599
2448,2465,2588
2459,2445,2589
2471,2421,2564
2483,2413,2589
2495,2407,2591
2507,2414,2569
2519,2413,2588
2530,2405,2579
2542,2394,2592
2554,2378,2582
2566,2371,2561
2578,2369,2558
2589,2363,2554
2601,2373,2575
2613,2391,2576
2625,2400,2594
2637,2409,2589
2649,2432,2609
2660,2442,2602
2672,2429,2599
2684,2433,2577
2696,2427,2558
2708,2426,2567
2720,2403,2552
2731,2410,2574
2743,2414,2577
2755,2409,2571
2767,2407,2570
2779,2409,2580
2791,2411,2569
2802,2422,2568
2814,2419,2560
2826,2426,2561
2838,2413,2579
2850,2420,2575
2862,2424,2561
2873,2409,2580
2885,2407,2584
2897,2405,2593
2909,2415,2601
2921,2409,2589
2932,2418,2598
2944,2420,2581
2956,2418,2586
2968,2416,2577
2980,2414,2574
2992,2403,2564
3003,2407,2558
3015,2391,2568
3027,2415,2594
3039,2431,2581
3051,2464,2587
3063,2529,2590
3074,2573,2586
3086,2616,2578
3098,2656,2572
3110,2664,2559
3122,2654,2569
3134,2639,2571
3145,2608,2569
3157,2561,2576
3169,2510,2568
3181,2482,2552
3193,2464,2562
3205,2450,2567
3216,2429,2570
3228,2430,2594
3240,2415,2574
3252,2414,2579
3264,2416,2589
3276,2422,2586
3287,2417,2578
3299,2422,2581
3311,2435,2591
3323,2417,2590
3335,2425,2605
3346,2428,2596
3358,2422,2588
3370,2426,2574
3382,2417,2565
3394,2427,2564
3406,2433,2576
3417,2433,2565
3429,2441,2585
3441,2444,2567
3453,2429,2565
3465,2439,2559
3477,2425,2571
3488,2406,2557
3500,2412,2557
3512,2409,2538
3524,2413,2549
3536,2420,2558
3548,2425,2550
3559,2430,2583
3571,2425,2570
3583,2422,2584
3595,2415,2581
3607,2407,2563
3619,2397,2588
3630,2409,2581
3642,2396,2576
3654,2398,2566
3666,2408,2576
3678,2404,2571
3689,2415,2555
3701,2409,2572
3713,2417,2575
3725,2403,2586
3737,2395,2588
3749,2404,2583
3760,2394,2580
3772,2405,2602
3784,2423,2607
3796,2475,2611
3808,2497,2609
3820,2545,2596
3831,2589,2606
3843,2629,2599
3855,2633,2575
3867,2618,2580
3879,2609,2569
3891,2569,2552
3902,2532,2557
3914,2513,2544
3926,2473,2551
3938,2448,2573
3950,2438,2573
3962,2438,2591
3973,2436,2605
3985,2429,2611
3997,2431,2630
4009,2420,2639
4021,2409,2636
4033,2404,2628
4044,2414,2621
4056,2409,2610
4068,2402,2621
4080,2393,2620
4092,2404,2608
4103,2406,2603
4115,2411,2568
4127,2423,2572
4139,2411,2567
4151,2414,2572
4163,2414,2566
4174,2427,2566
4186,2430,2564
4198,2430,2572
4210,2435,2590
4222,2429,2567
4234,2417,2568
4245,2420,2575
4257,2404,2562
4269,2417,2557
4281,2415,2566
4293,2424,2566
4305,2412,2563
4316,2399,2577
4328,2406,2595
4340,2418,2592
4352,2410,2589
4364,2410,2585
4376,2422,2579
4387,2411,2590
4399,2423,2572
4411,2439,2582
4423,2418,2605
4435,2417,2593
4446,2428,2599
4458,2418,2597
4470,2412,2583
4482,2404,2573
4494,2417,2578
4506,2408,2579
4517,2415,2565
4529,2433,2565
4541,2467,2572
4553,2498,2594
4565,2554,2580
4577,2608,2580
4588,2629,2591
4600,2647,2599
4612,2649,2613
4624,2616,2611
4636,2591,2585
4648,2557,2568
4659,2523,2588
4671,2479,2566
4683,2461,2545
4695,2450,2542
4707,2411,2543
4719,2414,2552
4730,2421,2584
4742,2434,2596
4754,2432,2597
4766,2429,2588
4778,2427,2607
4790,2414,2609
4801,2409,2596
4813,2415,2596
4825,2403,2606
4837,2404,2606
4849,2413,2596
4860,2424,2608
4872,2426,2600
4884,2436,2597
4896,2438,2580
4908,2444,2575
4920,2437,2580
4931,2437,2567
4943,2447,2571
4955,2434,2569
4967,2415,2582
4979,2413,2588
4991,2412,2588
5002,2402,2579
5014,2409,2572
5026,2410,2588
5038,2414,2588
5050,2416,2579
5062,2421,2590
5073,2418,2592
5085,2423,2576
5097,2423,2580
5109,2428,2556
5121,2425,2554
5133,2421,2544
5144,2437,2556
5156,2435,2555
5168,2443,2588
5180,2444,2571
5192,2440,2586
5203,2435,2594
5215,2420,2580
5227,2437,2578
5239,2411,2566
5251,2401,2556
5263,2403,2579
5274,2413,2598
5286,2437,2582
5298,2472,2574
5310,2535,2563
5322,2570,2567
5334,2612,2569
5345,2641,2565
5357,2638,2570
5369,2618,2551
5381,2596,2571
5393,2553,2560
5405,2513,2578
5416,2492,2586
5428,2480,2566
5440,2472,2603
5452,2458,2584
5464,2461,2613
5476,2454,2584
5487,2434,2590
5499,2420,2581
5511,2406,2577
5523,2401,2572
5535,2386,2557
5547,2390,2560
5558,2383,2555
5570,2390,2546
5582,2396,2552
5594,2408,2570
5606,2418,2579
5618,2444,2565
5629,2459,2580
