timestamp_ms,ppg1,ppg2
0,1766,1466
11,1792,1547
23,1767,1733
35,1593,1434
47,1606,1556
59,1725,1722
71,1560,1655
82,1487,1472
94,1597,1649
106,1614,1798
118,1445,1515
130,1533,1493
141,1630,1652
153,1454,1358
165,1365,1457
177,1570,1450
189,1490,1633
200,1427,1456
212,1514,1518
224,1638,1734
236,1506,1490
248,1518,1483
259,1661,1687
271,1604,1678
283,1532,1489
295,1631,1573
307,1692,1830
319,1500,1513
330,1543,1480
342,1680,1348
354,1445,1531
366,1436,1488
378,1542,1432
389,1608,1761
401,1470,1530
413,1530,1571
425,1687,1712
437,1542,1576
448,1524,1541
460,1657,1691
472,1628,1833
484,1474,1513
496,1559,1540
508,1672,1736
519,1419,1496
531,1491,1537
543,1632,1722
555,1627,1789
567,1491,1543
578,1559,1605
590,1648,1741
602,1477,1513
614,1476,1597
626,1628,1684
638,1543,1681
649,1513,1562
661,1603,1583
673,1642,1839
685,1472,1337
697,1518,1542
708,1657,1695
720,1538,1675
732,1517,1565
744,1638,1695
756,1552,1817
767,1334,1491
779,1441,1499
791,1617,1744
803,1487,1564
815,1417,1532
827,1581,1630
838,1575,1750
850,1487,1483
862,1555,1581
874,1628,1810
886,1454,1574
897,1513,1518
909,1543,1703
921,1506,1759
933,1439,1526
945,1430,1644
956,1560,1641
968,1429,1405
980,1472,1546
992,1647,1668
1004,1533,1635
1016,1490,1541
1027,1586,1608
1039,1623,1793
1051,1477,1552
1063,1491,1526
1075,1628,1802
1086,1511,1578
1098,1498,1483
1110,1636,1503
1122,1639,1500
1134,1515,1357
1146,1589,1439
1157,1711,1721
1169,1544,1512
1181,1577,1480
1193,1700,1649
1205,1633,1733
1216,1489,1503
1228,1579,1565
1240,1686,1774
1252,1526,1522
1264,1538,1408
1276,1664,1539
1287,1584,1576
1299,1543,1532
1311,1545,1646
1323,1672,1749
1335,1502,1570
1346,1468,1534
1358,1540,1761
1370,1459,1672
1382,1434,1524
1394,1541,1587
1406,1563,1758
1417,1463,1524
1429,1560,1563
1441,1709,1790
1453,1540,1637
1465,1544,1508
1476,1652,1655
1488,1631,1734
1500,1539,1439
1512,1570,1598
1524,1698,1800
1536,1502,1590
1547,1530,1382
1559,1550,1644
1571,1563,1666
1583,1474,1508
1595,1437,1586
1606,1606,1848
1618,1361,1552
1630,1419,1608
1642,1569,1787
1654,1508,1688
1666,1486,1342
1677,1581,1536
1689,1678,1787
1701,1503,1530
1713,1567,1595
1725,1700,1740
1736,1542,1603
1748,1501,1497
1760,1583,1568
1772,1610,1559
1784,1475,1397
1796,1534,1503
1807,1692,1797
1819,1406,1553
1831,1465,1553
1843,1604,1664
1855,1500,1726
1866,1459,1520
1878,1542,1606
1890,1666,1819
1902,1526,1590
1914,1544,1555
1926,1634,1726
1937,1589,1748
1949,1422,1507
1961,1520,1572
1973,1619,1736
1985,1483,1518
1996,1512,1588
2008,1699,1795
2020,1549,1643
2032,1477,1534
2044,1598,1692
2056,1534,1764
2067,1442,1533
2079,1460,1594
2091,1505,1802
2103,1440,1698
2115,1497,1563
2126,1587,1599
2138,1625,1757
2150,1475,1501
2162,1548,1400
2174,1533,1615
2186,1408,1328
