timestamp_ms,ppg1,ppg2
0,2344,2368
12,2343,2359
23,2319,2382
35,2316,2367
47,2308,2355
59,2300,2375
71,2295,2372
82,2297,2361
94,2318,2351
106,2290,2361
118,2303,2355
130,2303,2340
142,2288,2362
153,2281,2360
165,2289,2356
177,2303,2374
189,2295,2356
201,2304,2368
212,2310,2364
224,2333,2370
236,2331,2372
248,2333,2382
260,2325,2362
272,2310,2372
283,2310,2359
295,2309,2353
307,2293,2352
319,2294,2356
331,2280,2372
342,2283,2378
354,2289,2386
366,2284,2380
378,2294,2387
390,2287,2377
402,2296,2355
413,2282,2340
425,2293,2347
437,2290,2344
449,2299,2353
461,2304,2355
473,2299,2378
484,2298,2358
496,2310,2386
508,2323,2395
520,2312,2383
532,2325,2381
543,2331,2381
555,2312,2354
567,2321,2322
579,2306,2324
591,2316,2341
603,2309,2332
614,2354,2341
626,2374,2357
638,2407,2368
650,2425,2371
662,2437,2371
674,2435,2380
685,2419,2374
697,2404,2373
709,2388,2369
721,2365,2355
733,2364,2356
744,2342,2354
756,2321,2350
768,2309,2347
780,2308,2339
792,2294,2366
804,2301,2367
815,2297,2374
827,2319,2375
839,2303,2376
851,2293,2348
863,2299,2341
874,2313,2338
886,2317,2344
898,2300,2346
910,2318,2358
922,2319,2349
934,2313,2334
945,2316,2347
957,2304,2351
969,2321,2360
981,2321,2366
993,2310,2390
1004,2307,2354
1016,2290,2353
1028,2308,2362
1040,2299,2359
1052,2301,2357
1064,2293,2356
1075,2294,2359
1087,2296,2365
1099,2306,2378
1111,2317,2372
1123,2295,2378
1135,2298,2396
1146,2293,2408
1158,2294,2398
1170,2296,2389
1182,2292,2376
1194,2297,2395
1205,2291,2381
1217,2299,2372
1229,2295,2357
1241,2298,2359
1253,2265,2362
1265,2268,2356
1276,2263,2364
1288,2259,2353
1300,2258,2365
1312,2279,2373
1324,2307,2375
1336,2333,2363
1347,2369,2370
1359,2400,2363
1371,2417,2367
1383,2436,2386
1395,2432,2385
1407,2411,2370
1418,2398,2360
1430,2378,2348
1442,2351,2358
1454,2331,2350
1466,2319,2347
1477,2310,2352
1489,2295,2370
1501,2296,2380
1513,2304,2367
1525,2295,2380
1537,2293,2382
1548,2287,2385
1560,2296,2380
1572,2281,2373
1584,2277,2380
1596,2293,2387
1608,2306,2375
1619,2304,2389
1631,2305,2387
1643,2316,2371
1655,2305,2373
1667,2304,2363
1678,2321,2371
1690,2310,2364
1702,2303,2361
1714,2304,2359
1726,2317,2356
1738,2308,2355
1749,2302,2346
1761,2306,2360
1773,2297,2347
1785,2289,2359
1797,2297,2367
1809,2301,2376
1820,2300,2365
1832,2307,2365
1844,2321,2362
1856,2306,2363
1868,2303,2362
1879,2301,2364
1891,2296,2352
1903,2297,2349
1915,2292,2339
1927,2304,2340
1939,2308,2341
1950,2311,2353
1962,2311,2358
1974,2312,2382
1986,2300,2368
1998,2305,2380
2010,2321,2378
2021,2318,2370
2033,2342,2352
2045,2359,2367
2057,2387,2387
2069,2407,2382
2081,2415,2376
2092,2419,2387
2104,2408,2378
2116,2394,2366
2128,2383,2345
2140,2348,2339
2151,2326,2327
2163,2317,2347
2175,2316,2346
2187,2303,2365
2199,2304,2355
2211,2317,2354
2222,2316,2373
2234,2308,2367
2246,2318,2383
2258,2300,2376
2270,2298,2382
2282,2294,2381
2293,2284,2384
2305,2290,2391
2317,2285,2387
2329,2289,2387
2341,2293,2375
2353,2289,2371
2364,2286,2360
2376,2317,2371
2388,2297,2357
2400,2311,2351
2412,2321,2373
2424,2313,2362
2435,2314,2354
2447,2316,2349
2459,2316,2354
2471,2305,2351
2483,2316,2349
2494,2307,2344
2506,2307,2378
2518,2307,2381
2530,2306,2380
2542,2297,2386
2554,2292,2386
2565,2294,2396
2577,2301,2385
2589,2298,2382
2601,2318,2369
2613,2313,2353
2625,2318,2361
2636,2322,2367
2648,2325,2372
2660,2340,2371
2672,2332,2379
2684,2331,2372
2696,2341,2372
2707,2350,2370
2719,2356,2368
2731,2365,2383
2743,2389,2388
2755,2397,2378
2767,2412,2387
2778,2429,2378
2790,2433,2348
2802,2434,2363
2814,2419,2350
2826,2406,2362
2838,2375,2358
2849,2357,2347
2861,2356,2341
2873,2347,2347
2885,2329,2332
2897,2327,2329
2909,2318,2355
2920,2306,2350
2932,2307,2371
2944,2325,2387
2956,2317,2403
2968,2317,2393
2979,2317,2405
2991,2316,2379
3003,2314,2372
3015,2319,2378
3027,2341,2390
3039,2342,2372
3050,2341,2372
3062,2348,2381
3074,2343,2373
3086,2331,2362
3098,2321,2364
3110,2349,2377
3121,2329,2352
3133,2321,2357
3145,2327,2347
3157,2325,2383
3169,2309,2375
3181,2316,2396
3192,2313,2381
3204,2303,2364
3216,2294,2361
3228,2297,2368
3240,2312,2382
3251,2312,2364
3263,2321,2369
3275,2326,2378
3287,2331,2366
3299,2344,2356
3311,2349,2349
3322,2344,2365
