timestamp_ms,ppg1,ppg2
0,4095,1903
12,1108,1941
24,29,1984
35,24,2019
47,27,2004
59,24,2049
71,25,1981
83,26,1801
94,23,1739
106,308,1630
118,1729,1429
130,3048,1352
142,4095,1374
153,4095,1293
165,4095,1257
177,4095,1471
189,4095,1668
201,4095,1773
213,4095,1978
224,4095,2186
236,4095,2323
248,4095,2432
260,4095,2595
272,4095,2758
283,4095,2792
295,4095,2923
307,4095,3054
319,4095,3071
331,4095,3162
343,4095,3281
354,4095,3370
366,4095,3401
378,4095,3521
390,4095,3659
402,4095,3678
413,4095,3726
425,4095,3795
437,4095,3753
449,4095,3645
461,4095,3732
473,894,3772
484,26,3607
496,27,3561
508,19,3574
520,16,3441
532,24,3300
543,24,3301
555,26,3228
567,25,3089
579,1301,3053
591,2767,3069
603,4089,3023
614,4095,2985
626,4095,3014
638,4095,3092
650,4095,3042
662,4095,3163
673,4095,3262
685,4095,3286
697,4095,3345
709,4095,3454
721,4095,3455
733,4095,3368
744,4095,3452
756,4095,3505
768,4095,3508
780,4095,3584
792,4095,3731
803,4095,3859
815,4095,3987
827,4095,4095
839,4095,4095
851,4095,4095
863,4095,4095
874,4095,4095
886,4095,4061
898,4095,3841
910,3537,3627
922,292,3259
933,24,2705
945,26,2002
957,26,1261
969,25,473
981,24,29
992,26,26
1004,26,22
1016,32,22
1028,1128,26
1040,2802,28
1052,4095,27
1063,4095,16
1075,4095,25
1087,4095,25
1099,4095,983
1111,4095,3787
1122,4095,4095
1134,4095,4095
1146,4095,4095
1158,4095,4095
1170,4095,4095
1182,4095,4095
1193,4095,4095
1205,4095,4095
1217,4095,4095
1229,4095,4095
1241,4095,4095
1252,4095,4095
1264,4095,4095
1276,4095,4095
1288,4095,4095
1300,4095,4095
1312,4095,4095
1323,1482,4095
1335,20,4095
1347,25,4095
1359,25,4095
1371,26,4095
1382,26,4095
1394,24,4095
1406,24,4095
1418,24,4095
1430,609,4095
1442,2130,4095
1453,3648,4095
1465,4095,4095
1477,4095,4095
1489,4095,4095
